CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Gender_Int,Geography_Germany,Geography_Spain,Balance_Int,PC1
585,32,8,144705.87,2,0,0,171482.56,0,1,0,0,1,0.18372438856168444
784,31,7,0.0,2,1,1,143204.41,0,0,0,0,0,-1.8697193294044918
605,41,5,91612.91,1,1,1,28427.84,0,0,0,0,1,-0.6913777306735799
699,40,2,0.0,1,1,0,78387.32,0,0,0,1,0,0.029091888290777627
544,40,7,0.0,1,0,1,161076.92,0,1,0,0,0,-0.35278092523252835
803,32,9,192122.84,1,1,1,54277.45,1,1,0,0,1,-0.8395152617742596
735,41,7,179904.0,1,1,1,137180.95,0,0,0,0,1,-0.5773773157938054
673,59,0,178058.06,2,0,1,21063.71,1,0,0,0,1,0.8094856667701891
652,30,2,176166.56,2,1,1,152210.81,0,0,0,0,1,-1.4124041080435867
694,42,3,156864.2,2,0,0,88890.75,0,0,0,0,1,0.4165742832463292
741,44,7,0.0,2,1,1,190534.76,0,1,0,0,0,-0.3009371371886297
590,30,3,0.0,2,1,0,83090.35,0,0,0,1,0,-0.7887677288128915
809,33,3,0.0,2,0,1,141426.78,0,1,0,1,0,-1.1007822033041168
523,34,2,161588.89,1,1,1,51358.66,0,0,0,0,1,-0.9890324131222151
540,48,2,109349.29,1,1,0,88703.04,1,0,0,0,1,0.9723861862717795
596,29,6,0.0,2,1,0,116696.77,0,1,0,1,0,-0.3763113753926345
597,36,9,0.0,2,1,1,7156.09,0,1,0,0,0,-0.9366479725803731
407,37,1,0.0,1,1,1,49161.12,1,0,0,1,0,-0.9915384431446667
748,60,0,152335.7,1,1,0,126743.33,1,0,0,0,1,1.8900202062515312
562,51,1,124662.54,1,1,1,65390.46,1,1,0,0,1,0.7592201567542287
734,47,10,91522.04,2,1,1,138835.91,0,1,1,0,1,0.9546600515826082
710,45,1,0.0,2,1,1,36154.66,0,0,0,0,0,-0.7147687394271689
539,39,6,62052.28,1,0,1,59755.14,0,1,0,1,1,-0.279651880439096
542,32,7,107871.72,1,1,0,125302.64,0,0,0,0,1,-0.3127976721264845
717,36,2,99472.76,2,1,0,94274.72,1,1,0,0,1,0.3253878152911294
682,50,10,128039.01,1,1,1,102260.16,0,1,0,1,1,0.5373008887211257
515,33,2,0.0,2,1,1,136028.97,0,0,0,0,0,-1.4777554409430365
526,33,8,114634.63,2,1,0,110114.38,1,1,0,1,1,0.20490567325935033
702,26,5,56738.47,2,1,1,100442.22,1,0,0,0,1,-2.051984967178947
651,34,2,90355.12,2,0,0,193597.94,0,0,1,0,1,0.6330797326296704
792,36,5,115725.24,2,0,0,1871.25,0,0,1,0,1,0.6145366942930757
817,58,3,114327.59,2,1,1,42831.11,0,0,1,0,1,1.3224515672204444
674,36,6,100762.64,1,1,0,182156.86,0,1,1,0,1,1.3250173003994374
641,40,9,0.0,1,0,0,151648.66,1,1,0,0,0,0.5323226035010707
513,39,7,89039.9,2,1,1,146738.83,0,0,0,1,1,-0.8405044069151925
561,34,1,78829.53,1,1,1,12148.2,0,0,0,0,1,-1.181857535471023
627,30,6,112372.96,1,1,1,118029.09,0,0,1,0,1,-0.6103310536610388
682,81,6,122029.15,1,1,1,50783.88,0,0,1,0,1,3.268872214282762
683,29,0,157829.12,1,0,0,129891.66,0,1,0,0,1,0.10825412969854002
420,31,1,108377.75,2,1,1,9904.63,0,1,1,0,1,0.01781497324363867
670,54,2,95507.12,1,1,1,63213.31,0,1,0,0,1,0.8483511077982133
505,43,6,127146.68,1,0,0,137565.87,0,0,1,0,1,1.522025850175754
580,24,1,133811.78,1,1,0,17185.95,1,0,1,0,1,-0.0022751402584083647
577,36,3,121092.47,2,0,1,143783.46,0,0,0,0,1,-0.9927701077093317
773,34,10,126979.75,1,0,0,36823.28,0,0,1,0,1,0.5532708192140009
616,37,5,144235.73,2,0,0,154957.66,1,0,0,0,1,0.06241064111403532
763,38,0,152582.2,2,0,0,31892.82,0,1,0,0,1,0.5847685767522748
640,43,9,172478.15,1,1,0,191084.4,1,0,0,1,1,0.6303617540790167
592,36,1,126477.42,1,0,0,179718.17,0,0,0,0,1,0.13842421218553563
528,43,7,97473.87,2,1,1,159823.16,0,0,0,1,1,-0.519419720174668
630,53,5,138053.67,1,0,1,114110.97,0,0,0,0,1,0.3825873560081862
529,31,2,164003.05,2,1,1,60993.23,0,1,0,0,1,-0.8053430969223652
546,47,8,0.0,1,1,1,66408.01,1,1,0,0,0,0.09283121532477566
753,62,6,0.0,2,1,1,136398.9,0,1,0,0,0,1.0651105551079774
772,39,4,122486.11,2,1,1,140709.25,0,1,0,1,1,-0.3897144077294959
567,36,1,0.0,2,0,0,8555.73,0,0,0,0,0,-0.31453907938342707
628,45,6,53667.44,1,1,0,115022.94,0,1,1,0,1,1.9237491325158456
658,20,7,0.0,2,0,0,187638.34,0,0,0,0,0,-1.6004373898448323
679,58,9,109327.65,1,1,1,3829.13,0,0,0,1,1,0.5680797418398603
629,34,1,121151.05,1,0,0,119357.93,0,0,0,1,1,-0.0507892958852031
731,42,9,101043.63,1,1,1,192175.52,0,0,0,1,1,-0.6250504329827873
775,33,3,83501.66,2,1,0,128841.31,0,0,1,0,1,0.3837570882379501
660,33,2,80462.24,1,0,0,150422.35,0,0,0,1,1,-0.22645854239693802
752,39,3,0.0,1,1,0,188187.05,0,0,0,0,0,-0.07162520528113221
655,37,6,109093.41,2,1,0,1775.52,0,0,0,0,1,-0.15205055452097874
543,46,5,140355.6,1,1,1,85086.78,0,1,0,1,1,0.4019037695799254
811,42,10,0.0,2,1,1,3797.79,0,0,0,0,0,-1.1458539662932874
689,45,0,130170.82,2,1,0,150856.38,0,0,1,0,1,1.5058212538650615
531,42,2,0.0,2,0,1,90537.47,0,1,0,0,0,-0.26542104991998616
515,40,0,109542.29,1,1,1,166370.81,0,0,0,0,1,-0.5430389901861328
466,41,3,33563.95,2,1,0,178994.13,1,1,0,0,1,0.771476265832289
782,36,1,148795.17,2,1,1,195681.43,0,0,0,0,1,-1.0549795989665267
611,64,9,0.0,2,1,1,53277.15,0,0,0,0,0,0.7155681957882385
621,40,8,174126.75,3,1,0,172490.78,1,0,1,0,1,1.0483188348427241
604,41,3,0.0,1,0,0,11819.84,0,0,0,1,0,0.1573391688883246
655,35,1,106405.03,1,1,1,82900.25,0,1,0,1,1,-0.5332300826228267
689,38,2,0.0,1,1,1,82709.8,0,0,0,1,0,-1.0955790923000377
681,30,2,128393.29,1,1,1,180593.45,0,0,0,1,1,-1.3759802996574753
643,41,2,127841.52,1,1,0,172363.41,0,0,1,0,1,1.3146559192965837
617,24,4,137295.19,2,1,1,91195.12,0,1,0,0,1,-1.4664050942615054
638,55,2,155828.22,1,0,1,108987.25,1,1,0,1,1,1.1486414827063645
743,39,6,0.0,2,1,0,44265.28,0,0,0,0,0,-0.28137438741954635
828,25,7,144351.86,1,1,0,116613.26,0,1,1,0,1,0.4188367383291941
776,35,8,106365.29,1,1,1,148527.56,0,0,0,1,1,-1.1905434398605304
540,35,7,127801.88,1,0,1,84239.46,0,0,1,0,1,-0.13334694959807958
616,45,4,122793.96,1,1,1,62002.04,0,1,1,0,1,1.089506907179658
628,38,10,113525.84,1,1,0,46044.48,1,0,1,0,1,0.8996608127524877
667,23,6,136100.69,2,0,0,169669.33,1,1,0,1,1,-0.5262048323140263
615,30,7,0.0,2,1,1,156346.84,0,0,0,0,0,-1.8303749883309273
543,30,4,140916.81,1,1,0,157711.18,0,0,0,0,1,-0.34754028886252075
553,31,4,0.0,2,1,1,89087.4,0,1,0,0,0,-1.1881708530599957
554,26,4,121365.39,1,1,1,8742.36,0,0,1,0,1,-0.8785853821705473
684,36,4,0.0,1,1,0,117038.96,0,1,0,1,0,0.2397766193573346
452,35,7,0.0,2,1,0,164241.67,0,1,0,0,0,0.160948977374112
606,47,3,93578.68,2,0,1,137720.56,1,0,0,0,1,-0.2214171980128143
629,40,9,0.0,1,1,0,106.67,0,0,0,0,0,-0.0829096198616291
659,33,8,115409.6,1,0,1,1539.21,0,1,0,1,1,-0.7691133003452988
493,33,8,90791.69,1,1,1,59659.53,0,1,0,0,1,-0.7438989585570581
794,62,9,123681.32,3,1,0,173586.63,1,1,0,0,1,2.1627308256558964
554,44,6,92436.86,1,1,0,126033.9,0,1,0,0,1,1.103889586205989
796,52,9,167194.36,1,1,1,62808.93,1,1,1,0,1,1.5329614601367165
807,36,4,0.0,2,0,1,147007.33,0,1,0,0,0,-0.9070183577582925
500,44,9,160838.13,2,1,0,196261.64,0,0,1,0,1,1.5149176376912599
722,43,1,0.0,1,1,0,44560.17,1,0,0,1,0,0.24232193717860198
559,40,7,144470.77,1,1,1,18917.95,0,1,0,1,1,-0.12034770395743426
584,38,3,0.0,2,1,1,4525.4,0,1,0,1,0,-0.668108195203985
834,68,9,130169.27,2,0,1,93112.2,0,1,1,0,1,2.608477593119271
754,35,4,0.0,2,1,1,9658.41,0,0,0,1,0,-1.5377833492012478
590,43,7,81076.8,2,1,1,182627.25,1,0,0,0,1,-0.6092710545398308
740,36,7,0.0,1,1,1,13177.4,0,0,0,0,0,-1.4099044086264225
502,57,3,101465.31,1,1,0,43568.31,1,1,1,0,1,3.029761547921758
733,48,5,0.0,1,0,1,117830.57,0,0,0,0,0,-0.3709571931221329
755,37,0,113865.23,2,1,1,117396.25,0,1,1,0,1,0.33660532336039684
554,46,7,87603.35,3,0,1,96929.24,1,1,0,1,1,0.08890409632759426
534,36,4,120037.96,1,1,0,36275.94,0,0,0,0,1,0.021796984687670266
656,33,4,0.0,2,1,0,116706.0,0,0,0,1,0,-0.5979820590866116
575,49,7,121205.15,4,1,1,168080.53,1,0,1,0,1,0.5916326869693979
480,47,8,75408.33,1,1,0,25887.89,1,0,0,1,1,0.7867505434040756
575,40,5,0.0,2,1,1,122488.59,0,0,0,0,0,-1.023766606081691
672,40,3,0.0,1,1,0,113171.61,1,1,0,0,0,0.5390084654182793
758,35,5,0.0,2,0,0,100365.51,0,1,0,1,0,0.019798734728642207
682,50,6,121818.84,2,0,1,124151.37,0,0,0,0,1,-0.03043549220596637
501,29,8,0.0,2,1,0,112664.24,0,1,0,0,0,-0.3707673641165317
746,34,6,141806.0,2,1,1,183494.87,0,0,1,0,1,-0.3986211684142699
556,51,8,61354.14,1,1,0,198810.65,1,1,0,0,1,1.588729333495073
823,53,4,124954.94,1,0,1,131259.6,1,1,1,0,1,1.6419690667676
491,68,1,95039.12,1,0,1,116471.14,1,1,1,0,1,2.9874047341448304
638,29,9,103417.74,1,1,1,15336.4,0,1,0,0,1,-1.155877666584557
734,45,2,0.0,2,1,0,99593.28,0,0,0,0,0,0.26567613667099316
555,40,10,43028.77,1,1,0,170514.21,0,0,0,0,1,0.1492519004093104
745,44,0,119638.21,1,1,1,34265.08,1,1,1,0,1,0.9618936003008122
728,37,3,122689.51,2,0,0,106977.53,1,0,0,0,1,-0.049270006097913994
626,44,10,0.0,2,0,0,164287.86,0,0,0,0,0,0.21817051355077227
681,37,8,73179.34,2,1,1,25292.53,0,0,1,0,1,-0.36155441548342043
478,38,4,171913.87,1,1,0,51820.87,1,1,0,0,1,0.8387326161874271
709,38,5,0.0,2,1,1,81452.29,0,0,0,0,0,-1.2845908384121931
562,33,8,92659.2,2,1,0,1354.25,0,0,1,0,1,0.41405131945926554
769,34,7,137239.17,1,1,1,71379.92,1,1,1,0,1,0.13581714645505416
684,46,3,102955.14,2,1,0,154137.33,0,1,1,0,1,2.0116042359777166
536,61,8,65190.29,1,1,1,64308.49,1,1,0,0,1,1.336491238703928
631,29,2,96863.52,2,1,1,31613.35,0,1,1,0,1,-0.2992632470387117
657,34,5,154983.98,1,1,0,27738.01,0,0,0,1,1,-0.13292559563572517
699,59,3,106819.65,1,0,1,163570.25,0,0,1,0,1,1.6607084409436306
606,38,7,128578.52,1,1,1,193878.51,0,0,0,1,1,-0.7703252685115459
612,63,2,126473.33,1,0,1,147545.65,0,1,0,0,1,1.7142895458625265
660,38,5,110570.78,2,1,0,195906.59,0,1,0,0,1,0.5469705789970541
829,50,7,0.0,2,0,1,178458.86,0,0,0,1,0,-0.3568228246230048
567,29,8,0.0,2,1,0,156125.72,0,0,0,1,0,-0.8821903580716427
850,33,3,0.0,2,1,1,11159.19,0,1,0,0,0,-1.2514312250601947
712,44,2,0.0,2,0,0,45738.94,0,1,0,1,0,0.7566540144634905
562,30,3,111099.79,2,0,0,140650.19,0,0,0,0,1,-0.48703594294310176
755,29,3,0.0,3,1,0,4733.94,0,1,0,0,0,-0.6291722712845316
793,25,3,100913.57,1,0,0,10579.72,0,0,0,1,1,-0.9686202898330216
471,26,8,0.0,2,1,1,179655.87,0,0,0,1,0,-2.01872713859928
707,42,2,16893.59,1,1,1,77502.56,0,0,0,0,1,-0.7647950508863517
784,38,10,122267.85,1,0,0,145759.93,0,0,0,1,1,0.0521350282713292
703,32,1,125685.79,1,1,1,56246.72,0,0,0,0,1,-1.3154123096068722
704,36,8,127397.34,1,1,0,151335.24,0,0,0,1,1,-0.04473348800224676
662,38,0,105271.56,1,0,1,179833.45,0,0,0,0,1,-0.7607739822689932
636,28,2,115265.14,1,0,0,191627.85,0,1,1,0,1,0.8535600966626109
640,36,4,0.0,1,0,0,173016.46,0,0,0,1,0,-0.18795962800201355
739,31,1,0.0,2,1,1,58469.75,0,0,0,1,0,-1.7733095659620735
767,23,2,139542.82,1,0,1,28038.28,0,0,1,0,1,-1.1430434501863724
753,46,3,111512.75,3,1,0,159576.75,1,1,1,0,1,1.8783160681710638
714,37,9,148466.93,2,0,1,151280.96,0,0,0,0,1,-1.026906930663015
707,29,4,0.0,2,1,0,139953.94,0,0,0,0,0,-0.9563002813444152
577,35,4,108155.49,1,1,0,105407.79,0,1,0,0,1,0.4432585884757601
633,42,1,0.0,2,1,0,56865.62,0,1,0,0,0,0.610441571268309
849,41,10,84622.13,1,1,1,198072.16,0,0,1,0,1,0.022802274303828078
614,41,7,146997.64,2,0,0,137791.18,0,1,0,1,1,0.8877626711302871
558,47,9,0.0,2,1,0,103787.28,0,1,0,0,0,0.9610099360056583
832,27,10,98590.25,1,1,0,30912.89,0,1,0,0,1,-0.4724430914985507
567,26,2,0.0,2,1,1,78651.55,0,1,0,0,0,-1.560924208175824
587,45,8,134980.74,1,1,1,123309.57,1,1,1,0,1,1.1086112478990953
712,79,5,108078.56,1,1,1,174118.93,0,1,0,1,1,2.8121848267495744
655,29,9,0.0,2,0,1,85736.26,0,1,0,1,0,-1.4141618437298804
641,42,6,0.0,2,0,0,121138.77,0,1,0,0,0,0.6037844700337884
676,35,5,106836.67,2,1,0,84199.78,0,0,0,0,1,-0.2719045618586613
472,29,8,102490.27,1,0,1,181224.56,0,0,0,0,1,-1.4405932884177175
644,34,9,112746.54,2,0,0,141230.07,0,0,1,0,1,0.5643637863100848
598,38,0,125487.89,1,0,0,158111.71,0,0,0,0,1,0.2895652585989808
792,25,8,142862.21,1,1,1,130639.01,0,0,0,1,1,-1.9079058956034507
700,37,7,0.0,2,1,0,17040.82,0,1,0,0,0,0.0835537085774251
616,34,10,0.0,2,1,0,25662.27,0,0,0,0,0,-0.6453612480165273
743,35,6,79388.33,1,1,1,193360.69,0,0,0,1,1,-1.1743840634371074
427,37,5,0.0,2,1,1,121485.1,0,0,0,0,0,-1.15885462732038
731,29,10,0.0,2,1,1,162452.65,0,0,0,0,0,-2.019710474820618
610,31,6,107784.65,1,1,1,141137.53,0,1,0,0,1,-0.8757164755295971
724,41,4,142880.28,3,0,0,185541.2,1,1,0,1,1,0.7625338980640721
653,38,9,149571.94,1,1,0,118383.18,0,1,0,1,1,0.6743523833764745
774,49,1,142767.39,1,1,1,8214.41,0,0,0,0,1,-0.041567566291504994
547,49,8,121537.71,2,1,0,46521.45,1,0,1,0,1,1.7343153414428174
719,50,2,0.0,2,0,0,10772.13,0,0,0,1,0,0.6805539073830855
740,43,9,0.0,1,1,0,199290.68,1,0,0,1,0,0.19833045900650198
543,42,4,89838.71,3,1,0,85983.54,1,0,0,0,1,0.226814400348535
688,45,9,103399.87,1,0,0,129870.93,0,0,1,0,1,1.4668636567344482
474,30,9,0.0,2,0,0,63158.22,0,1,0,0,0,-0.27873949684252514
505,43,5,136855.94,2,1,0,171070.52,0,0,1,0,1,1.4283807065455272
688,39,0,0.0,2,1,0,53222.15,1,1,0,0,0,0.3550229951877865
650,55,2,140891.46,3,1,1,179834.45,1,1,1,0,1,1.7399681056208123
610,37,0,0.0,1,1,0,114514.64,0,0,0,0,0,-0.12845283769097793
705,46,5,89364.91,1,0,1,139162.15,0,1,0,1,1,0.25586400230821105
669,29,7,146011.4,1,0,0,50249.16,0,1,0,0,1,-0.03607857577982968
650,20,8,0.0,2,1,1,113469.65,0,0,0,1,0,-2.628880713928466
550,29,9,145294.08,2,1,0,147484.13,0,0,1,0,1,0.2733621021691324
595,45,9,106000.12,1,0,0,191448.96,1,1,1,0,1,2.0788526955972606
572,26,5,0.0,2,1,0,119381.41,0,1,0,1,0,-0.5772477586397328
622,58,2,0.0,2,1,1,33277.31,0,1,0,1,0,0.8743512113801923
662,20,9,104508.77,2,0,0,73107.53,0,0,0,1,1,-1.4185894360434588
783,58,3,127539.3,1,1,1,96590.39,1,1,1,0,1,2.020867074914705
714,44,7,0.0,1,0,1,6923.11,0,0,0,1,0,-0.7176371686887764
671,51,3,96891.46,1,1,0,176403.33,1,0,1,0,1,1.9944724593493817
600,32,1,78535.25,1,1,0,64349.6,0,1,0,0,1,0.15913871598729173
847,37,9,112712.17,1,1,0,116097.26,0,1,0,1,1,0.3973778112183575
650,55,9,119618.42,1,1,1,29861.13,0,0,0,1,1,0.3884964842942025
710,28,6,0.0,1,1,0,48426.98,0,1,0,1,0,-0.45227665762608416
682,33,8,74963.5,1,1,1,32770.56,0,1,0,0,1,-0.9109273307684258
642,26,1,138023.79,2,0,1,117060.2,0,0,0,0,1,-1.7582978209368096
536,28,4,0.0,1,1,1,136197.65,0,1,0,1,0,-1.2500420423785168
754,47,1,185513.67,1,1,0,27438.83,0,1,0,0,1,1.4068336247876363
678,60,8,185648.56,1,0,0,192156.54,1,0,0,0,1,1.9605906909126047
533,49,1,102286.6,3,1,0,69409.37,1,1,1,0,1,2.2182454819011777
741,38,4,128015.83,1,1,0,58440.43,0,0,1,0,1,0.939627728895093
757,31,10,39539.39,2,0,0,192519.39,0,0,0,0,1,-0.7455930021990189
721,40,3,0.0,1,1,1,144874.67,0,0,0,0,0,-0.9741500654095107
700,37,3,77608.46,2,1,1,175373.46,0,0,0,0,1,-1.1004956415368585
663,26,5,141462.13,1,1,0,440.2,0,0,0,0,1,-0.8205490335861293
677,35,0,0.0,2,0,0,76637.38,0,1,0,1,0,0.12736272911538715
655,27,2,131691.33,1,1,0,49480.66,0,0,0,0,1,-0.694639211875406
832,29,8,93833.86,1,0,1,10417.87,0,0,0,1,1,-1.7451873639854325
721,46,7,137933.39,1,1,1,67976.57,0,1,0,1,1,0.24661843487050344
542,54,8,105770.14,1,0,1,140929.98,1,0,0,1,1,0.4546317616560988
654,54,5,0.0,2,0,1,47139.06,0,1,0,1,0,0.5464810824153364
821,38,8,0.0,2,0,1,126241.4,1,1,0,1,0,-0.79674619751986
508,38,3,166328.65,2,0,1,22614.19,0,1,0,0,1,-0.24526293321265433
588,42,2,164307.77,1,1,0,48498.19,0,1,1,0,1,1.9575043017733051
691,38,9,163965.69,2,0,1,103511.26,0,0,1,0,1,-0.05460469288228343
664,40,7,125608.72,1,1,0,122073.48,0,0,0,0,1,0.2571833560458104
439,66,9,0.0,1,1,0,65535.56,0,1,0,0,0,2.591495302009413
479,37,6,118433.94,1,0,1,160060.9,0,0,0,1,1,-0.7532541017630834
850,55,10,98488.08,1,1,0,155879.57,1,1,0,0,1,1.7314307376618687
518,40,4,0.0,2,0,1,194416.58,0,0,0,0,0,-0.905192878069726
717,64,10,98362.35,2,1,1,21630.21,0,1,1,0,1,2.2329083853657092
698,51,6,144237.91,4,1,0,157143.61,1,1,0,0,1,1.3425844346271083
850,34,6,0.0,1,0,1,52796.31,0,0,0,0,0,-1.569519764436874
700,47,4,0.0,1,1,0,121798.52,1,0,0,1,0,0.561749679070449
626,29,4,105767.28,2,0,0,41104.82,0,1,0,0,1,-0.1596019573167231
774,32,9,0.0,2,1,0,10604.48,0,0,0,1,0,-0.8682594111872292
719,48,5,0.0,2,0,0,78563.66,0,1,0,1,0,1.036116688227951
646,31,2,0.0,1,1,1,170821.43,1,0,0,1,0,-1.564895117077676
485,25,3,134467.26,1,1,1,113266.09,0,1,0,0,1,-1.1775254888107167
784,38,1,138515.02,1,1,1,171768.76,0,0,1,0,1,0.04642094679528041
850,32,2,128647.98,2,0,0,54416.18,0,0,1,0,1,0.35861157172974734
669,38,9,121858.98,1,1,0,130755.34,0,1,0,0,1,0.587286453443556
731,70,3,0.0,2,1,1,141180.66,0,0,0,1,0,1.2484576104756042
721,49,1,120108.56,1,0,1,183421.76,0,1,0,0,1,0.5827096750573794
515,37,0,196853.62,1,1,1,132770.11,0,1,0,0,1,-0.10135061117787544
774,35,3,121418.62,1,1,1,24400.37,0,1,0,0,1,-0.6634652166597381
585,36,10,0.0,2,1,1,180318.6,0,0,0,1,0,-1.3489268022838816
695,29,9,0.0,2,1,0,111565.45,0,1,0,0,0,-0.510916150335107
729,42,4,97495.8,2,0,0,2002.5,0,1,1,0,1,1.6122071958156168
713,42,3,0.0,2,0,0,82565.01,0,1,0,0,0,0.5781896664733739
555,33,5,127343.4,1,0,1,121789.3,0,0,0,1,1,-1.0982894461277624
699,50,0,158633.61,1,1,0,193785.87,0,1,0,1,1,1.7410441763523512
587,55,9,0.0,1,1,0,64593.07,0,0,0,0,0,1.1303309428474817
762,69,9,183744.98,1,1,1,196993.69,0,1,0,1,1,2.116164440710025
510,44,6,0.0,2,1,1,175518.31,0,0,0,0,0,-0.6613867934327717
842,46,9,0.0,1,0,0,17268.02,0,0,0,1,0,0.3106820410660715
608,31,7,79962.92,2,1,0,60901.72,0,0,0,0,1,-0.625955518580492
850,36,10,0.0,2,1,1,100750.03,0,1,0,0,0,-1.0703276946569718
642,36,4,0.0,2,1,1,195224.91,0,0,0,0,0,-1.3277938729531338
850,33,7,140956.99,1,0,0,3510.18,0,0,0,0,1,-0.3951227145123734
455,43,6,0.0,1,1,1,81250.79,0,1,0,1,0,-0.09445315505624904
726,29,7,0.0,2,1,1,91844.14,1,0,0,0,0,-2.010323424724632
544,30,8,145241.63,1,1,1,80676.83,0,0,0,1,1,-1.380224044400567
651,31,7,138008.06,2,1,0,129912.74,0,0,1,0,1,0.3653409965724766
814,31,4,0.0,2,1,1,142029.17,0,1,0,0,0,-1.3331396639229403
537,39,2,0.0,2,1,1,137651.6,0,0,0,0,0,-1.0292090289803977
553,37,2,0.0,2,1,0,33877.29,0,0,0,0,0,-0.26369731862549745
800,38,9,0.0,1,1,0,78744.39,0,0,0,1,0,-0.2830428166044699
791,34,7,0.0,2,1,0,96734.46,0,0,0,0,0,-0.6860667721155369
699,29,9,127570.93,2,1,0,164756.81,0,1,0,1,1,-0.17776615915126748
756,28,6,0.0,1,1,1,164394.65,0,1,0,0,0,-1.4344806983874743
591,27,5,107812.67,1,0,1,162501.83,1,1,0,1,1,-1.0858742127139658
850,22,7,91560.58,2,0,0,10541.38,0,0,1,0,1,-0.5713221705587909
760,34,6,121303.77,2,1,1,59325.21,0,0,1,0,1,-0.5069417411715239
569,43,8,161546.68,2,0,1,178187.28,0,0,0,1,1,-0.390589150017788
661,35,5,128415.45,1,1,0,142626.49,0,1,0,1,1,0.4608256704150065
670,31,2,57530.06,1,1,1,181893.31,1,1,0,0,1,-0.9414347447591749
694,38,1,0.0,2,0,1,156858.2,0,0,0,0,0,-1.1521155608206544
728,28,4,142243.54,2,1,0,33074.51,0,1,0,0,1,-0.2693054949433081
764,39,9,138341.51,1,1,0,50072.94,1,1,1,0,1,1.4690156148237923
639,32,9,0.0,2,1,0,111340.36,0,0,0,0,0,-0.7605393301025609
683,30,2,0.0,2,0,1,100496.84,1,1,0,0,0,-1.2839742073945621
663,30,4,0.0,3,1,0,101371.05,0,0,0,1,0,-0.9485991343852695
826,41,5,146466.46,2,0,0,180934.67,0,0,0,1,1,0.2783816998351615
735,36,5,0.0,2,1,0,105152.17,0,0,0,1,0,-0.4370935533094926
682,58,1,0.0,1,1,1,706.5,0,1,0,0,0,0.9126985129068306
663,39,8,0.0,2,1,1,101168.9,0,1,0,0,0,-0.6907993720141264
562,29,9,120307.58,1,1,1,6795.61,0,1,0,1,1,-1.0491689703038243
696,27,4,87637.26,2,0,0,196111.35,0,0,0,0,1,-0.8384310342214738
850,38,2,94652.04,1,1,1,171960.76,0,0,0,1,1,-0.9403747664781924
719,22,7,114415.84,1,1,1,177497.4,0,1,0,0,1,-1.6228421657560288
804,71,8,0.0,2,0,1,147995.96,0,1,0,0,0,1.738236885032497
604,40,1,84315.02,1,0,0,36209.1,0,0,0,0,1,0.2877340309892347
782,27,3,0.0,2,1,0,143614.01,0,1,0,1,0,-0.5991672206579124
512,42,9,93955.83,2,1,0,14828.54,0,0,1,0,1,1.1355364985184522
569,36,1,67087.69,1,1,0,154775.7,0,0,0,0,1,-0.009258565241876578
597,22,6,101528.61,1,1,0,70529.0,1,1,1,0,1,0.24548668915621202
753,30,1,110824.52,1,1,1,57896.27,0,0,1,0,1,-0.6579708319621712
430,33,8,0.0,1,1,1,69759.91,0,1,0,0,0,-0.9082510530055834
756,28,8,179960.2,1,1,0,89938.08,0,0,0,0,1,-0.6486126716490815
493,38,3,134006.77,1,1,0,89578.32,0,0,0,0,1,0.2684997799694977
777,37,10,121532.17,2,1,1,73464.88,0,1,1,0,1,0.1844298345876338
779,38,7,0.0,2,1,1,138542.87,0,1,0,1,0,-0.7844388237536961
702,38,2,0.0,1,1,1,161888.63,0,1,0,1,0,-0.5494274222896843
551,35,7,129717.3,2,0,0,86937.2,0,0,0,0,1,-0.13648579902868516
749,22,4,94762.16,2,1,1,42241.54,0,0,1,0,1,-1.4578587646670724
742,55,5,155196.17,1,0,1,121207.66,1,0,1,0,1,1.3731916275712808
752,29,4,129514.99,1,1,1,102930.46,0,0,1,0,1,-0.7158600799132909
740,57,3,113386.36,2,1,1,65121.63,1,1,1,0,1,1.8213986217411497
576,24,3,0.0,1,0,1,78498.04,1,0,0,0,0,-2.1093429715372998
637,43,3,172196.23,1,1,1,104769.96,0,0,0,1,1,-0.3091374966159334
724,28,5,97612.12,1,1,1,96498.14,0,0,0,0,1,-1.7260889416698049
685,20,4,104719.94,2,1,0,38691.34,0,0,0,0,1,-1.4455921336974802
625,38,7,0.0,1,1,0,164804.02,0,1,0,0,0,0.3872614368102079
571,37,9,139592.98,3,1,0,104152.65,1,0,1,0,1,0.7363433593594885
584,29,4,0.0,2,1,0,88866.92,0,1,0,1,0,-0.35527820959424017
550,22,7,139096.85,1,1,0,129890.94,0,1,0,0,1,-0.5075819113455639
662,72,7,140301.72,1,0,1,179258.67,0,1,0,1,1,2.379100780460373
803,43,3,0.0,1,1,0,72051.44,0,0,0,1,0,0.17616417281112645
615,66,7,0.0,2,1,1,74580.8,0,0,0,0,0,0.9035186002772695
481,39,1,111233.09,1,1,1,123995.15,0,0,0,1,1,-0.5998497962032365
701,23,3,0.0,2,1,0,38960.59,0,0,0,0,0,-1.4492015498431998
751,29,10,147737.63,1,0,1,94951.27,0,0,0,0,1,-1.6008038342283752
675,35,8,0.0,2,1,1,56642.97,0,0,0,0,0,-1.544880479266909
733,40,5,125725.02,2,1,1,50783.1,0,0,1,0,1,-0.009388512020677815
822,38,6,128289.7,3,1,0,9149.96,1,0,0,0,1,-0.25035272580965384
